f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,p,t,rh
38.4170265,37.072316,33.20201178,27.31214917,25.95293425,24.8124632,26.58517174,121.3568989,159.0377036,250.0577134,273.4861727,276.7968989,277.2112365,277.4286261,1013.370792,285.5894389,66.26443894
30.40155238,28.16686667,22.80028571,17.51726667,16.24289524,15.02151429,15.5326381,106.0570952,147.2812095,247.4016571,273.3212476,276.300819,276.5073524,276.5636667,1017.617889,282.746253,64.87405318
26.63211809,25.73303655,22.66836926,17.90594189,16.67320525,15.34636364,15.76916589,106.2985942,147.5669634,247.1777601,271.7327835,274.5355389,274.9405904,275.1217713,1017.946661,282.9251192,62.38251192
30.78225994,30.11774976,27.21553831,22.81909796,21.75115422,20.91527643,22.46798254,115.7986615,154.9273036,248.5912512,271.4846266,273.6077595,273.8541804,273.9729195,1019.130115,282.1903437,67.37725041
33.85195052,32.77699334,28.73671741,22.31298763,20.59014272,18.80349191,19.03389153,110.0869172,150.9293625,248.8098097,273.2339962,275.780647,276.1255471,276.381589,1016.580419,284.0101531,62.14858985
41.74119658,38.98644824,32.96554606,24.16620133,21.92679012,19.45922127,19.14338082,109.9137797,150.7155081,248.989943,273.1435138,275.5935708,275.8896011,275.9070655,1018.059711,283.1827448,68.99719101
47.20352884,45.93227761,41.83458456,35.51504399,34.19100684,33.33569892,36.31908113,133.4969599,168.9323558,252.656911,273.6544184,276.6096774,277.0657771,277.2627175,1017.671746,284.8,65.58863262
26.28163362,25.02483475,22.28278565,17.76672332,16.61586402,15.33365439,15.83476865,106.3546931,148.1753541,248.9958924,274.2380737,277.0236733,277.1959018,277.242238,1020.531015,283.6691447,69.85523581
21.4221152,20.31976393,18.56938621,15.56388102,14.63518414,13.75167139,14.4209915,104.7567139,147.3750331,250.8514164,277.6289802,281.6291879,282.109339,282.3659301,1018.74376,289.5096,52.75152
20.74572238,19.93428706,18.01572238,15.09598678,14.34740321,13.53347498,14.24247403,104.7374315,147.6078942,251.2016431,277.3046931,280.0347214,280.1625873,280.1457507,1019.371978,283.9043235,69.17566053
23.66948064,22.82964117,20.40830973,16.36415486,15.32237016,14.20034939,14.6707932,104.569424,147.7198961,252.9278565,280.4871105,284.7793579,285.1897545,285.4637866,1013.68778,292.1897764,46.75399361
39.94717143,38.39559048,34.44005714,26.52888571,24.0916381,21.41602857,20.91808571,110.9941524,152.3896857,252.4330095,277.8011333,280.7134952,281.0184,281.1354571,1013.086452,287.1628226,66.06774194
46.8723062,45.29205426,40.76096899,31.69889535,28.87846899,25.91492248,25.62642442,116.946124,157.1677229,254.353876,279.4825,282.6853391,283.0814729,283.2874322,1010.556664,290.4668847,60.76189697
42.51465205,41.29692088,37.344347,29.43987607,26.75339371,23.82407054,23.26798856,113.7848522,154.8584557,254.595367,280.2571306,283.2904194,283.4858246,283.5416587,1011.341499,289.322643,65.45914585
63.0803668,60.80055019,54.55811776,42.1059556,38.59142857,35.02453668,35.09051158,129.1440637,166.2478958,255.6403185,278.5179344,280.8625193,281.0602799,281.0407722,1008.466612,288.8820847,69.64096091
52.76103582,51.86073572,47.85570184,39.84553727,37.36289448,35.14986447,36.60362052,132.6415876,168.8644434,255.9851404,278.3762343,280.9527977,281.1548112,281.1796128,1009.747794,289.1880719,69.6754902
48.91476644,47.03448999,42.07595806,32.15884652,29.15874166,25.94748332,25.37617731,115.7953575,155.8919256,253.8679981,279.5510772,282.6989323,282.916082,283.0194566,1006.177661,290.1540323,69.68758065
43.42414246,41.87401125,36.79618557,27.90292409,25.17666354,22.1351359,21.16194939,110.3771321,152.0624836,254.1483037,280.4117338,282.5895783,282.5887254,282.5574227,1002.331955,288.5455485,69.26796502
52.56577778,51.00279227,45.09016425,36.87371014,35.05936232,33.67659903,36.23174879,133.3544541,168.9543092,252.6216715,272.7868696,275.0557874,275.4956232,275.7529758,1019.129584,283.20815,51.04637327
33.77690207,31.98603578,26.95983051,20.20181733,18.55475518,16.81432203,17.07259887,108.310951,149.55758,248.0841996,271.8610829,274.543823,274.9672787,275.2203107,1023.956824,282.0724661,49.08292099
20.09696729,20.07785927,17.48557978,14.5538553,13.7077106,13.01469772,13.54079286,102.7044797,146.1749455,253.5066898,283.7953617,289.6644103,290.1868979,290.6339148,1009.499614,297.9303007,37.22135698
19.05377131,18.59449348,17.22810431,14.51392177,13.66923771,12.9112337,13.64272818,102.9650251,146.4716851,254.2273821,283.69001,287.5108024,287.6206419,287.6734203,1009.589027,289.6881712,55.52350195
26.50639196,26.67447236,23.3380201,18.14691457,16.76652261,15.25120603,15.36805025,104.1386734,147.6284824,255.5727839,286.3948241,292.6570955,293.1568342,293.6259095,1007.298438,300.333125,38.32195313
17.30921608,16.84504523,15.43462312,13.27771859,12.71347739,12.20041206,13.02657286,102.3324925,145.808995,253.5050151,283.5903216,288.2132663,288.5602513,288.6870151,1009.564041,293.0644306,50.13876755
28.14431149,27.70298196,24.80701804,19.78735992,18.45240266,16.70530864,16.81617284,107.192906,148.7975783,249.8633808,276.2608262,279.4938462,279.8491548,280.0321178,1015.853371,286.1678973,66.51741573
25.1910735,24.49547389,22.3054352,18.63011605,17.70076402,16.81588008,17.88908124,109.6776402,150.5219439,249.9286944,275.2033075,277.3949226,277.5940135,277.7488975,1017.881403,284.6814845,61.11247961
22.10547438,21.49082543,19.04814991,15.40232448,14.46189753,13.44216319,13.98548387,103.996888,146.8293643,251.2525901,278.7198292,282.6733112,283.2917457,283.5022011,1014.496867,291.5261847,45.22779116
36.37380907,34.37218336,29.23880907,21.78741966,19.8313138,17.61467864,17.42390359,107.7398015,149.6512949,251.3803592,277.6847448,280.2878544,280.4724858,280.5003025,1014.304087,286.9198718,52.3806891
48.12942718,47.1245534,40.18258252,29.99396117,27.03009709,23.80225243,22.81560194,113.9923689,154.8963204,255.0434854,281.8700874,285.824301,286.1537184,286.4991553,1009.097951,295.022623,46.5742623
69.57632104,68.5231007,60.39577268,47.97350947,44.52162512,41.10218345,41.77909272,140.0980957,175.2924925,259.7255035,282.0581157,284.5480259,284.7581456,284.741994,1008.690879,293.6238494,61.34443515
44.67158301,43.28976834,37.26761583,27.50057915,24.65269305,21.44753861,20.32510618,110.1267375,150.9474517,252.0587355,278.9556757,281.7339768,281.9871525,282.0065058,1001.721091,289.3587134,69.53436482
29.67015595,28.16864522,24.94743665,19.58559454,18.06673489,16.5217154,16.57252437,105.6734113,147.8389474,251.9781969,280.2299318,283.0249415,283.1005556,282.9580799,1003.998521,289.4016434,70.67986853
61.60161546,59.96090188,53.13620416,41.32283449,37.78217047,34.144222,33.83663033,127.3033895,164.6268385,256.8321804,282.4571655,286.4488008,286.7992765,286.9235084,997.1155,294.7161667,63.893
37.68944928,36.10921739,31.34790338,23.86614493,21.66866667,19.27851208,18.8622029,108.5649179,150.1277778,252.3550242,279.5357198,282.0998551,282.12457,282.0432464,1007.183293,287.8343928,69.56446618
31.85516843,31.26349374,27.75721848,21.79894129,20.13310876,18.1158999,17.89333013,108.3627911,149.8358422,251.3824639,278.2145813,281.057719,281.2932531,281.2989894,1011.311301,288.0727642,62.32821138
34.90699422,33.61229287,29.69911368,22.92095376,20.96366089,18.70865125,18.46185934,108.3397206,149.6643738,251.4241811,278.5724759,280.6993545,280.7650867,280.5961753,1007.344345,286.5707079,65.16655818
61.45553295,58.9120155,50.82964147,36.95517442,32.86731589,28.23408915,26.30585271,116.7170543,156.5530426,255.7074612,283.6640504,287.9906589,288.2034302,288.374874,997.4008994,296.2869992,55.4582175
39.40956522,38.18753623,33.95971014,25.98821256,23.47861836,20.62788406,19.78030918,109.3769082,151.2208213,255.0622512,283.7607826,287.5329469,287.8076135,287.9078261,1000.348411,293.6703341,67.12917685
67.95064293,65.16597428,56.24526212,42.28253215,38.39524233,34.08828882,33.10222552,126.5360633,164.0636597,255.8742136,281.0548566,284.1582097,284.4128289,284.5065776,1001.737833,293.4464167,65.924
52.31040236,49.79823356,42.5424632,31.81421001,28.87741904,25.57860648,24.88284593,115.7728361,155.1649853,252.7235721,279.5606477,283.3378606,283.6304907,283.7437684,1004.076218,292.4683732,67.83864575
30.65231003,28.94095238,24.76829787,19.06441743,17.59069909,15.94971631,16.06598784,104.7843364,147.4221783,253.4780547,282.5016413,286.8033739,287.1234144,287.3624215,1003.134483,294.8758621,55.28471787
32.0331399,30.05498446,25.94712953,20.15325389,18.64967876,17.01651813,17.26632124,106.6312124,148.8884041,253.6310466,281.9551192,285.3705181,285.4960207,285.3798964,1003.300958,291.0205272,67.76166134
36.49063655,34.48253593,29.85563655,22.83148871,20.86020534,18.72074949,18.15568789,107.576961,149.7054107,254.268193,283.5337166,288.6374538,289.123614,289.5102361,1004.268517,297.9825535,51.18834259
36.32520124,35.24828689,31.31914345,24.2773581,22.20169247,19.88503612,19.12241486,109.0176161,150.4776058,252.5911971,280.5775439,284.3873994,284.631001,284.6574303,1008.053429,290.845614,67.62177033
39.02132735,38.68769461,33.01283433,24.54938124,22.19802395,19.51810379,18.74489022,108.0334032,150.2091218,254.6940619,284.1323154,289.9021557,290.5199601,290.9402295,1004.892696,299.0243201,48.53372183
47.30251261,45.84849647,38.00039354,27.57710394,24.68084763,21.400111,20.23799193,110.8116751,152.3388698,254.6826236,282.9560141,287.4488799,287.6425328,287.7933905,1004.915415,294.1546166,62.01353678
46.2342057,45.39821792,38.82742363,29.17953157,26.44569246,23.1210998,21.86915479,111.613055,152.9099185,254.7496334,282.6844705,287.3493686,287.635998,287.8643177,1006.593312,296.7398899,58.76262785
42.79292434,42.32645194,36.72729039,28.51980573,26.21381391,23.40478528,22.75473415,114.1266155,154.9609407,254.2699489,280.5093558,283.7155317,283.8143354,283.8834049,1010.867247,290.3299051,66.41716772
26.53310541,24.90358974,20.7434188,15.93265907,14.83494777,13.62835708,14.00330484,102.5593447,145.4741311,252.10585,281.7435518,286.9980817,287.5430579,287.8935043,1001.215434,296.7888264,38.49413183
38.90467961,37.24018447,31.87264078,24.51069903,22.66394175,20.68600971,20.86745631,111.3340194,151.9741553,252.9572621,281.352,286.0341262,286.4780485,286.4800777,1002.029705,293.5394435,51.26391162
41.62903013,40.25425612,34.6540678,25.99006591,23.51144068,20.65239171,19.79265537,109.3432863,150.5532015,253.5123729,283.1327401,289.5703202,290.2085593,290.7808475,1004.369936,299.6750399,44.08931419
28.45429775,26.97978464,23.59477528,18.3110206,16.7921161,15.38861423,15.56602996,105.2688483,147.2921442,251.0578184,279.9283801,285.1047285,285.5787453,285.9063015,1011.473074,292.5111199,44.29610802
37.55931166,35.63516252,30.2767782,23.09665392,21.19674952,19.38424474,19.68381453,111.448499,151.8352677,250.9454302,278.7778585,284.0120937,284.5336042,284.8682122,1013.6827,292.6616006,34.09886823
21.28841659,20.33712535,18.18869934,14.80470311,13.7970688,13.04841659,13.72764373,103.8726673,146.1761828,250.0210368,278.4792177,282.7590575,283.1022055,283.2100283,1014.259058,289.3367917,45.73439745
22.62303857,21.84496707,18.52373471,14.93656632,14.04997178,13.09604892,13.66142992,103.3223895,146.1969802,252.3113076,282.0753528,287.8634713,288.5002446,288.9421919,1009.679761,297.4015139,36.70972112
28.62672316,26.59209981,23.08940678,17.56477401,16.24491525,14.90819209,15.26932203,104.9406121,147.4505461,251.7448211,280.7177119,285.5304331,285.9099623,286.0449058,1012.51885,292.1964058,47.41605431
26.20506591,25.31503766,22.32664783,17.69143126,16.3513936,14.83506591,15.09138418,103.9985122,147.0936911,253.4335876,283.445452,289.5514595,290.1701318,290.6656026,1009.044169,298.7664537,35.99920128
29.12521206,27.56459943,24.11638077,18.67238454,17.26337418,15.72719133,15.80196041,105.5916117,148.4579925,253.8240905,283.0615646,288.1734119,288.6144204,288.8341093,1011.82929,293.6343176,56.58316042
29.11515435,27.84837231,23.68066417,18.50016838,17.0874275,15.57964453,15.65500468,104.4147334,147.8991862,255.6992142,286.1374369,292.4395042,293.0258934,293.4901403,1007.263145,301.8659253,41.5827641
33.97426554,32.42724105,25.14710923,19.27305085,17.62068738,15.93176083,15.84698682,105.5580791,148.4674765,254.887081,284.9320151,290.3843032,290.7672222,291.0950094,1006.521292,296.7080542,51.78062201
26.35922348,25.94097538,22.72307765,18.1014678,16.81024621,15.34625,15.34432765,103.747036,147.6392519,257.6049242,289.147803,295.0444129,295.4924432,295.8874053,999.3329864,303.6244996,48.18094476
29.03571834,27.97097353,24.73913043,19.28680529,17.70670132,16.08232514,16.00093573,104.4090926,148.346758,257.5623346,288.4848299,293.7113894,294.061172,294.2332987,999.5568455,298.788791,55.25364291
49.89115421,46.28280984,38.21482498,27.28853359,24.29105014,21.24240303,20.3277105,108.3621665,151.7043992,259.8485809,291.0937086,297.6436235,298.263264,298.7239262,993.050842,306.5182037,39.3510826
65.97320379,62.28880569,52.30949763,36.98490047,32.52580095,27.59282464,25.17646445,113.4671469,155.1418483,259.012019,288.8164171,294.5369763,295.0249194,295.4057062,992.3078715,301.8130924,45.85911647
72.36867173,68.4787666,58.00296015,41.61854839,36.77173624,31.35760911,28.71350095,117.8260436,158.446888,259.8405028,288.963463,294.737723,295.2416414,295.6531499,992.9276305,306.1450602,46.79164659
57.23519011,55.39838403,48.76421103,36.30370722,32.47548479,27.96492395,25.8461692,115.4132414,156.4623289,258.6647624,287.3805608,291.8146388,292.1176236,292.2126426,996.0698553,298.8761254,64.3233119
31.3300677,31.99990329,27.14817215,20.53638298,18.84382012,16.91744681,16.68125725,107.9204545,150.3071373,252.114265,276.7181528,278.7854255,279.1012379,279.3801354,1012.200653,286.894449,57.21869388
50.15544487,49.42983559,41.36219536,29.84591876,26.8481528,23.49220503,22.422853,114.753617,155.3585203,252.9617698,276.7923598,278.5012766,278.689207,278.8401451,1013.407586,286.7877651,63.77406199
48.73533269,48.48296046,41.00825458,29.5475217,26.37242044,22.64762777,21.05594986,112.1876471,153.6805111,254.6603472,279.7132883,282.1566442,282.4893635,282.6547348,1008.521027,291.4621842,55.10790546
76.72967868,74.2806816,63.66565725,46.49,41.81604674,36.80541383,35.45213242,128.7661733,166.6413632,258.2266991,281.2524343,282.6651509,282.8157059,282.7553554,1004.879622,290.3743632,60.84322104
30.96299299,29.7315015,25.15924925,19.43104104,17.85951952,16.18532533,16.08258258,105.5456857,149.1102503,257.2297497,287.8627327,293.8034134,294.3194094,294.7491491,1003.853797,302.2991297,49.65901899
36.30131098,35.70882114,31.98522358,25.09793699,22.94545732,20.37697154,19.80503049,109.0592175,151.7991972,256.7334045,285.4187602,289.879126,290.209624,290.3356301,1005.855573,296.9100395,70.39913043
35.87474872,35.20202051,31.18338462,24.12228718,21.96733333,19.40382564,18.77258462,107.1689333,150.6669641,258.4837641,288.8507179,295.1054256,295.5498462,296.0496,1000.563283,304.2022998,45.78406027
32.24095679,31.09010288,27.4212963,21.06889918,19.23680041,17.1506893,16.91599794,105.4101955,148.9970473,257.0743724,287.3092593,292.0948251,292.3639815,292.6100206,1000.37035,297.604372,58.1618442
29.08233855,27.73247554,24.29331703,19.08860078,17.69535225,16.00311155,15.99994129,104.6901957,148.3326419,256.2005871,285.42682,290.5049119,291.0137965,291.3386497,999.7453061,299.1548571,47.11036735
23.4710951,22.81315082,20.69713737,16.8901537,15.73601345,14.54567723,14.84987512,103.2174352,147.230682,255.8417675,285.4050336,289.7169452,289.9729875,289.9700672,999.3352798,295.5812652,63.45320357
34.03688588,32.62558994,28.27168279,21.58996132,19.87678917,17.67179884,17.28220503,105.1158221,149.0721083,258.3522921,289.1238878,294.6573888,295.0774565,295.4618569,996.0710784,303.8554739,45.59281046
29.68446705,28.42772287,25.20812016,19.58133721,18.0293314,16.21897287,16.20806202,104.6153779,148.6516085,258.2398062,288.7472384,293.5265601,293.5586531,293.6592345,997.5905892,299.1508183,60.65319149
31.01164569,29.90400774,26.54831559,20.34905131,18.59413359,16.76892546,16.422091,105.1188577,149.6081123,260.4086447,292.0149177,298.3801742,298.8805712,299.2348596,994.4969771,306.8707516,45.20669935
32.03858509,31.02516252,27.74693117,21.45227533,19.66862333,17.55370937,17.19146272,105.262935,149.8998184,260.3421989,290.966912,295.9613958,296.0707266,296.2393881,996.300727,300.7781906,59.68820679
31.7381382,30.43480806,26.97042226,20.65571017,18.87548944,16.80675624,16.47458733,103.8564012,149.2128887,261.945739,293.3735413,299.8957294,300.5169002,300.9731094,992.8159773,308.2244931,39.97493917
63.7794186,57.92213178,49.32443798,35.26667636,31.34705426,26.66307171,24.55214147,113.8492345,156.5688081,262.153062,291.3952907,296.3448256,296.6621318,296.815,994.1954211,301.2768602,50.90188062
81.32704545,77.08804348,66.10573123,49.18788538,44.4487253,39.17398221,37.50317194,132.1227866,170.1445257,262.2413636,286.1086957,289.5595455,289.9895553,290.3163439,1000.310741,297.4701915,55.52647794
77.9007811,72.98316297,61.60094503,44.20655738,39.24679846,33.4580135,30.45789778,121.5303857,162.045892,260.3859402,285.325188,288.2092768,288.3496721,288.5091128,1001.551954,296.4403094,62.76034202
48.2902439,45.88638211,39.39547764,29.10526423,26.04261179,22.56227642,21.15041667,109.8295122,153.1727744,260.6327033,290.305498,295.5814431,296.0237602,296.1872663,994.0865931,304.2671924,49.91246057
39.90775258,39.25371134,35.05852577,26.96928866,24.43045361,21.55829897,20.45113402,109.4659175,152.8471546,260.1148866,289.151433,293.4095773,293.6339485,293.7290722,995.8801114,300.5463803,63.62673031
38.40219008,37.63967975,33.53085744,25.81654959,23.38834711,20.64931818,19.62450413,108.142686,152.3312293,262.0258058,292.5517769,298.003874,298.5801756,298.9082955,992.6321372,306.9728868,45.62886762
40.51663561,40.34214286,36.07486542,27.86600414,25.29409938,22.22113872,21.07856108,110.0009213,153.8637785,261.6774224,290.7604244,294.9963251,295.4316667,295.51794,995.6461722,302.1473684,60.85829346
98.46033092,95.75467425,80.93291624,59.36687694,53.42442606,46.78331954,44.59398139,140.3155946,176.9918511,264.2110238,285.8702792,289.008242,289.342999,289.5697311,1002.079426,297.5444179,61.58341308
92.60418699,89.9053252,74.98210366,52.93746951,46.72328252,39.38194106,35.54689024,126.7292988,166.473811,262.3017886,286.5628557,289.659187,289.9385772,290.1357927,1000.340441,297.8859166,63.6263572
98.44380123,94.7191291,78.64545082,55.75307377,49.37440574,42.03177254,38.45234631,129.8629303,168.7159119,263.181373,287.8490164,291.7717623,292.0637295,292.1505635,996.5133808,299.6867775,63.77086302
67.56216893,66.48032325,55.88004171,41.57820647,37.70451512,33.23816475,31.95633994,123.9116684,164.3095412,262.0275287,287.8693848,291.5202711,291.9150156,292.0375182,998.6707865,299.9447833,64.10288925
67.64210923,64.00815443,54.42129944,39.50177024,35.06949153,30.01147834,27.36997175,116.9934275,159.5478625,262.7269962,290.090838,294.4844727,294.9448211,295.4083804,993.6256185,303.2924182,51.81364725
68.80199811,63.78419416,52.62552309,37.6339491,33.44590009,28.65551367,26.36,116.322771,158.7471913,261.5626956,288.0455042,291.6521866,291.9443261,292.1596418,995.7551834,300.7427432,57.06259968
106.4329714,102.8108762,88.9203619,63.9802381,56.34204762,47.26829524,41.7640381,132.992781,172.787619,269.4681714,295.7048667,301.0217429,301.6993714,302.1181143,992.8143433,310.6760677,46.89605157
105.9014544,102.2692395,88.46418251,63.58298479,55.95436312,46.95096958,41.52467681,132.9271198,172.5795532,268.6348764,294.4852757,299.3580513,299.8289829,300.2040684,992.5408689,307.076428,53.72316975
93.15646272,92.31369981,80.953174,61.20897706,54.89782027,47.60970363,44.10685468,137.0125239,174.9533365,266.6364818,291.2993403,295.2331071,295.7207361,295.9750669,992.1807443,308.5330906,45.54199029
82.59517925,81.8119717,71.21288679,52.92641509,47.03275472,40.11574528,36.26641509,126.4826226,166.9623208,265.181283,291.2643396,295.1091038,295.5202075,295.7013208,993.8332801,307.3442139,45.66081405
97.91068768,95.18567335,81.30441261,58.84863419,51.78150907,43.56623687,38.66950334,128.8747947,169.6448138,268.951127,296.3883572,302.0801242,302.6688252,303.1478032,992.3483871,314.3537097,44.05596774
92.272,89.32482857,75.87460952,54.56427619,47.99933333,40.42334286,35.98152381,125.9673048,167.0041619,267.1580476,294.1936286,299.0384857,299.5998857,299.8836286,993.9170024,309.9385173,45.03344077
96.531537,94.08380455,80.07339658,57.45694497,50.63971537,42.44073055,37.65744782,128.2187666,169.1286528,268.4768596,295.9698577,301.818074,302.4924004,302.926167,991.7795345,315.2322632,43.56500803
91.86158246,88.90173499,74.99415634,53.35210677,46.96722593,39.31770257,34.94939943,125.5048999,166.6079314,267.2273213,294.5484843,299.7819447,300.3552145,300.6552336,993.5116935,310.4707258,44.90685484
94.50109005,91.15575355,76.0109763,54.24300474,47.76654028,40.05870142,35.34060664,126.5849763,168.124237,269.6109005,297.778019,303.4480758,303.8930142,304.2227014,994.5474699,314.2760643,44.30008032
91.23005753,87.46334612,74.32980825,53.09296261,46.6873442,39.07260786,34.63498562,125.6735954,167.2655801,268.8685331,297.0262608,302.600652,302.9741131,303.2716874,996.8921394,311.8916532,47.07463533
84.49765686,80.37457843,68.82117647,49.17462745,43.26728431,36.34605882,32.24612745,121.7637451,164.2122941,268.5918039,297.9048333,304.4664608,305.1654216,305.6574118,993.7793443,317.5648361,39.08434426
93.77543774,89.13439689,76.30679961,54.7398249,48.15013619,40.50357977,35.85488327,126.3759533,167.4655739,268.1817315,295.8864202,301.2421693,301.5669844,301.888677,994.8677049,311.4366393,47.51278689
89.89728115,85.75870237,74.02532441,52.69512873,46.35371782,38.70667353,34.24331617,124.0611123,166.0103605,268.9606797,297.9891349,304.463862,305.234171,305.7027703,992.286566,316.8310016,40.45739269
88.08556012,82.39058582,69.94781089,49.90694758,43.9436999,36.86975334,32.79485098,123.0151593,165.088222,268.0628366,296.303628,301.8607503,302.3193936,302.5565262,994.0949206,311.6679365,47.70753968
85.95614435,92.83622982,72.9511491,54.37334283,48.3719943,41.29612536,37.18237417,130.541491,170.7648053,268.2689934,294.5622317,299.1483096,299.4654226,299.7503894,992.6163183,307.1741158,51.05418006
87.29142586,93.74694867,73.57964829,54.55101711,48.46395437,41.35217681,37.17008555,130.5621483,170.8281654,267.8274049,293.8588403,298.4368536,298.8629468,299.0135551,994.2315068,304.8364222,55.56027397
66.62947519,73.45499046,57.54514313,43.8633874,39.34751908,34.07258588,31.10789122,123.3549332,165.5932347,268.1233397,295.9383874,300.9791603,301.5861164,301.9808206,991.1462097,308.5841935,49.39491935
95.18089524,99.8726,77.71711429,56.3007619,49.75559048,42.2278,37.705,130.6540286,170.5672286,267.2014095,293.3253238,297.4734476,297.8424095,298.069381,989.9146538,304.6567633,53.61771337
46.03991304,50.81938164,37.74286957,28.52657971,25.65074396,22.6526087,21.35368116,113.1965507,156.5963865,262.088657,290.2398164,299.9829952,296.3859807,296.9152754,1000.523736,304.9526101,48.78507341
51.80342995,56.24941063,47.63196135,34.58857005,30.91827053,26.61428986,24.72589372,115.2850531,158.0015459,261.2235556,288.2019517,290.0900193,292.6898261,292.9813816,1003.053464,300.6493073,52.2409128
36.73809055,35.88999016,31.43220472,24.13011811,22.08375,19.5803248,18.98304134,107.4153051,151.2360138,258.2838386,287.1615157,291.4574606,291.8139961,292.0477657,1002.909339,299.7816529,54.76958678
37.36017699,36.53612586,31.32853491,24.12178958,22.04030482,19.53460177,18.91616519,108.1514159,151.8220452,258.3092232,286.7652999,290.332999,290.3775025,290.389587,1004.873096,295.3675497,58.37152318
37.58132223,36.64266405,31.2719001,23.8658668,21.68797258,19.09833497,18.42227228,107.5767091,151.8993144,260.1692165,289.5801763,294.7142116,295.1400196,295.4548776,1004.586964,302.1643564,53.94793729
38.28330716,37.24858685,33.31459274,25.71531894,23.46259078,20.75728165,20.07451423,110.0558292,153.9264082,259.8020216,287.3048086,290.7027282,290.9152895,291.0734347,1007.692721,297.2212572,57.23688999
60.24053221,56.18788049,46.90708683,34.31845938,30.71329599,26.69211018,25.14309057,115.0330906,157.9592997,261.9377031,290.1363025,295.1445658,295.7001307,296.0118207,1005.528787,303.8507534,53.71974623
60.55311506,57.83388213,49.80417212,37.24860617,33.29960711,28.77099158,26.70952292,117.4266698,159.308363,260.5691862,287.761029,292.4290365,292.9160804,293.2500187,1008.620079,300.0496032,55.28380952
32.17926829,29.67769231,24.70468105,19.14795497,17.58796435,15.94977486,15.99930582,105.5318574,150.0995028,258.5798874,287.6450844,293.0832552,293.6105816,294.0473171,1009.12856,301.111615,42.07684964
26.46826454,24.56736398,21.23167917,16.7699531,15.66355535,14.46582552,14.93296435,104.8536304,149.0829174,256.8356191,285.3053471,289.4838086,289.6904128,289.8805347,1010.0214,296.16786,56.5071599
40.96160482,39.39983302,34.82768089,26.44403525,23.99300557,21.00256957,19.87915584,109.5741187,154.2952968,262.7583302,291.9279128,296.8418089,297.304833,297.5702319,1004.127581,304.7304177,52.90330969
34.81440111,33.93992572,30.37689879,23.69518106,21.64832869,19.2561467,18.6322377,108.7498793,153.4123398,261.9823398,290.6643918,295.0250789,295.2460074,295.336416,1006.926872,300.0212766,56.74468085
38.53552015,37.79151828,33.02056232,25.17982193,22.88914714,20.1100656,19.24088097,108.3955389,153.5582662,263.2631959,292.9478538,298.7032334,299.1931115,299.5944799,1003.952464,305.1790938,53.49531002
32.76357276,32.16224813,28.44479478,22.00742537,20.261875,18.06103545,17.69080224,107.022416,152.3165858,261.8863153,290.7772575,295.0608022,295.3864086,295.4350093,1005.71536,299.2822644,55.36373713
48.48405642,46.71554475,40.08694553,30.06715953,27.14592412,23.58575875,22.18046693,112.1276946,155.0930934,258.9783463,285.9368872,289.4834825,289.8642023,290.0155545,1009.059918,297.9739344,57.2792623
65.12352539,62.17511719,52.83089844,38.99746094,35.12707031,30.65542969,29.04679688,121.6924805,161.7070996,256.9919727,281.3985742,285.0013379,285.5598145,285.7988867,1014.624567,292.5378401,58.3143446
47.21826422,44.029865,36.41991321,26.78165863,24.23061716,21.234108,20.3510704,110.9981292,153.2244552,255.0930087,280.9086596,285.1723915,285.6644455,286.0661909,1015.453219,293.1794621,54.55224124
52.12608696,47.5643083,38.90011858,27.9143083,25.27566206,22.65585968,22.58568182,114.6819862,156.0113241,255.3721542,280.4480731,283.7840514,284.2805731,284.4348715,1016.164505,292.3528678,54.61030756
58.16920792,52.99730693,43.46568317,31.77860396,29.08729703,26.50894059,26.95608911,120.46,160.4682574,256.3011584,280.4880495,284.3076238,284.7585941,285.0007426,1016.655408,292.8680532,51.71064892
58.4015377,54.80525794,46.72149802,35.39420635,32.55985119,29.82445437,30.37021825,125.6721627,164.5183135,256.8169444,280.0489881,283.7771627,284.1730556,284.5175694,1017.267027,292.2295587,58.08592839
60.48591128,55.78625844,45.9656027,32.17441659,28.5083703,24.49990357,23.03356798,114.2538862,155.783433,255.7685342,281.4459209,285.9642334,286.5123819,286.9559884,1014.946493,295.0893964,54.01288744
46.62668939,43.36225901,36.5763778,26.52894839,23.82390458,20.78846154,19.85712756,111.4066796,153.825443,255.2168841,281.1287439,284.8719182,285.2980039,285.5387926,1016.133908,293.0082102,58.75697865
61.49408955,57.79280597,47.9520597,35.26038806,31.95623881,28.44058706,27.63578109,121.3512736,161.4138408,257.7681294,283.2504876,288.327801,288.9404378,289.397005,1014.270426,297.8033417,47.29365079
55.06908658,52.02826832,43.36591817,31.5432255,28.26886775,24.59941009,23.01011418,114.6177069,156.2327022,256.1366318,282.3396194,286.7450714,287.2886013,287.5335585,1014.729686,295.7715205,57.88069187
45.03676056,42.68368075,35.89604695,25.91492019,23.14148357,20.15267606,19.43413146,108.6852864,151.9511737,256.754216,284.9614366,290.2357746,290.9611268,291.3090892,1010.312988,298.6086056,44.13641434
47.62888053,44.33425212,37.11913452,26.77276576,23.94966134,20.88369708,19.97486359,110.3124929,152.7193979,255.949746,282.774826,286.847159,287.0797742,287.3598965,1012.987241,293.0195375,58.91491228
